id	symbol	avg_diff|float	p_val|float	_hprdClass	_expr	_geneLists
CLDN5	CLDN5	4.49105E+00	4.51E-07	Adhesion molecule	BrainSpLMD|7122;BrainSpMouseDev|12525	OMIM|602101
WDR96	WDR96	4.49015E+00	0			
DNAI1	DNAI1	4.48797E+00	4.22E-07	Motor protein	BrainSpLMD|27019	OMIM|604366;HPO|27019|Abnormal respiratory motile cilium morphology, Abnormality of the cornea, Absent frontal sinuses, Anosmia, Asplenia, Autosomal recessive inheritance, Bronchiectasis, Chronic otitis media, Chronic rhinitis, Chronic sinusitis, Ciliary dyskinesia, Communicating hydrocephalus, Conductive hearing impairment, Headache, Heterogeneous, Immotile cilia, Male infertility, Nasal polyposis, Pneumonia, Recurrent respiratory infections, Sinusitis, Situs inversus totalis
AK7	AK7	4.44579E+00	2.09E-12	Enzyme: Phosphotransferase	BrainSpLMD|122481	OMIM|615364
SPATA18	SPATA18	4.42713E+00	2.39E-10	Unclassified	BrainSpLMD|132671	OMIM|612814
SOSTDC1	SOSTDC1	4.41644E+00	3.18E-10	Unclassified	BrainSpLMD|25928;Eurexp|euxassay_001643|bladder, calyces, cervico-thoracic, choroid plexus, dorsal root ganglion, epidermis, facial VII, glossopharyngeal IX, head mesenchyme, incisor, lateral recess, lip, mesenchyme, nucleus pulposus, oesophagus, olfactory, oral epithelium, pelvis, penis, pharyngo-tympanic tube, submandibular gland primordium, testis, thoracic, tongue, trachea, trigeminal V, urethra, vagus X, vestibulocochlear VIII, vibrissa;BrainSpMouseDev|41885	OMIM|609675
RP6.24A23.7	RP6.24A23.7	4.40329E+00	0			
TBC1D8B	TBC1D8B	4.38711E+00	0.001836916	Unclassified	BrainSpLMD|54885	
EFCAB12	EFCAB12	4.38337E+00	6.03E-05	Unclassified	BrainSpLMD|90288;Eurexp|euxassay_006210|choroid plexus, lateral recess, olfactory	
C5orf49	C5orf49	4.37695E+00	1.06E-10	Unclassified	Eurexp|euxassay_007556|brain, dorsal root ganglion, facial VII, glossopharyngeal IX, neural retina, spinal cord, trigeminal V, vagus X, vestibulocochlear VIII	
OTX2.AS1	OTX2.AS1	4.36648E+00	6.37E-11			
C2orf73	C2orf73	4.33422E+00	3.00E-10	Unclassified	BrainSpLMD|129852	
MORN5	MORN5	4.32666E+00	4.35E-11	Unclassified	BrainSpLMD|254956	
FBXW9	FBXW9	4.32352E+00	2.40E-07	Unclassified	BrainSpLMD|84261	OMIM|609074
SPA17	SPA17	4.30416E+00	1.05E-14	Unclassified	BrainSpLMD|53340;Eurexp|euxassay_006951|choroid invagination, choroid plexus, left lung, lung, right lung, roof plate, ventricle, vertebral axis muscle system	OMIM|608621
RPL19P18	RPL19P18	4.28957E+00	6.04E-08			
KATNAL2	KATNAL2	4.25937E+00	1.34E-06	ATPase;Enzyme: Phosphatase	BrainSpLMD|83473	SFARI||Autism, 1 - High confidence;OMIM|614697
PCP4	PCP4	4.20147E+00	0	Unclassified	BrainSpLMD|5121;Eurexp|euxassay_006129|calyces, cervical, cervico-thoracic, dorsal root ganglion, femur, fibula, hypothalamus, mandible, mantle layer, maxilla, midgut, naris, oesophagus, olfactory, pelvic girdle, rectum, rib, stomach, thoracic, tibia, trigeminal V, vagus X, ventricular layer;BrainSpMouseDev|18312	OMIM|601629
OTX2	OTX2	4.17847E+00	0	Transcription factor	BrainSpLMD|5015;Eurexp|euxassay_003086|4th ventricle, choroid plexus, cochlea, external, lateral recess, mantle layer, marginal layer, naris, neural retina, olfactory, ventricular layer;BrainSpMouseDev|18191	OMIM|600037;HPO|5015|Abnormal prolactin level, Abnormality of secondary sexual hair, Abnormality of the cranial nerves, Absent nares, Agenesis of corpus callosum, Amenorrhea, Anterior pituitary agenesis, Anterior pituitary hypoplasia, Aplasia/Hypoplasia involving the nose, Aplasia/Hypoplasia of the breasts, Aplasia/Hypoplasia of the cerebellum, Aplasia/Hypoplasia of the eyebrow, Autosomal dominant inheritance, Cataract, Cleft palate, Coloboma, Cryptorchidism, Cyclopia, Decreased circulating ACTH level, Decreased testicular size, Depressed nasal ridge, Ectopic posterior pituitary, Fatigue, Generalized hypotonia, Global developmental delay, Hemiplegia/hemiparesis, Holoprosencephaly, Hypoglycemia, Hypogonadotrophic hypogonadism, Hypoplasia of penis, Hypotension, Infertility, Joint laxity, Low-set, posteriorly rotated ears, Mandibular aplasia, Microcornea, Microglossia, Microphthalmia, Narrow internal auditory canal, Narrow mouth, Nystagmus, Osteopenia, Pituitary hypothyroidism, Polyhydramnios, Respiratory distress, Retinal dystrophy, Seizures, Septo-optic dysplasia, Short stature, Situs inversus totalis, Strabismus, Synotia, Visual impairment
AQP1	AQP1	4.17331E+00	1.67E-06	Water channel	BrainSpLMD|358;Eurexp|euxassay_002187|Meckel's cartilage, axial skeleton, choroid plexus, clavicle, ductus deferens, exoccipital bone, humerus, lip, lobe, mandible, mesenchyme, nasal septum, orbito-sphenoid, pelvic girdle, phalanx, rib, thyroid, tongue, turbinate, valve, vault of skull, vibrissa	OMIM|107776
CA2	CA2	4.12732E+00	0	Enzyme: Carbonic anhydrase	BrainSpLMD|760;Eurexp|euxassay_018564|Meckel's cartilage, bladder, choroid plexus, cochlear duct, fundus region, incisor, lateral recess, lobe, lumen, lung, molar, rectum;BrainSpMouseDev|12134	OMIM|611492;HPO|760|Abnormality of dental morphology, Abnormality of epiphysis morphology, Abnormality of the renal tubule, Anemia, Aseptic necrosis, Autosomal recessive inheritance, Basal ganglia calcification, Bone pain, Carious teeth, Cerebral calcification, Cranial hyperostosis, Dental malocclusion, Diaphyseal sclerosis, Distal renal tubular acidosis, Elevated serum acid phosphatase, Extramedullary hematopoiesis, Failure to thrive, Genu valgum, Global developmental delay, Hepatomegaly, Hepatosplenomegaly, Intellectual disability, Mandibular prognathia, Optic nerve compression, Osteopetrosis, Periodic hypokalemic paresis, Peripheral neuropathy, Recurrent fractures, Reduced bone mineral density, Short stature, Splenomegaly, Thrombocytopenia, Visual loss
RP11.175P13.3	RP11.175P13.3	4.11905E+00	4.64E-06			
RIBC1	RIBC1	4.11839E+00	0.000124678	Unclassified	BrainSpLMD|158787	
TEX26	TEX26	4.11721E+00	5.02E-09	Unclassified	BrainSpLMD|122046	
ROPN1L	ROPN1L	4.11399E+00	1.19E-09	Unclassified	BrainSpLMD|83853	OMIM|611756
SLC2A12	SLC2A12	4.11324E+00	1.67E-07	Membrane transport protein	BrainSpLMD|154091;Eurexp|euxassay_019741|brain, cervical, cervico-thoracic, diencephalon, dorsal root ganglion, facial VII, glossopharyngeal IX, hindbrain, midbrain, neural retina, spinal cord, telencephalon, thoracic, trigeminal V, vagus X, ventral grey horn, vestibulocochlear VIII	OMIM|610372
CCDC81	CCDC81	4.08732E+00	0.000293853	Unclassified	BrainSpLMD|60494	
EPHX2	EPHX2	4.03739E+00	4.35E-05	Enzyme: Hydrolase	BrainSpLMD|2053;Eurexp|euxassay_007741|liver	OMIM|132811
PCDP1	PCDP1	4.03394E+00	1.12E-12			
PARM1	PARM1	4.03012E+00	4.44E-16	Unclassified	BrainSpLMD|25849;Eurexp|euxassay_008620|anterior, aorta, bladder, calyces, diaphragm, epidermis, external, facial VII, footplate, glossopharyngeal IX, handplate, incisor, intestitial tissue, left lung, mantle layer, meninges, mesenchyme, midgut, molar, naris, nasal cavity, oesophagus, olfactory, pancreas, paraxial mesenchyme, pelvis, posterior, rectum, rest of mesenchyme, right lung, skeletal muscle, stomach, trigeminal V, ureter, vagus X, valve, vertebral axis muscle system, vestibulocochlear VIII, vomeronasal organ;BrainSpMouseDev|87243	OMIM|617688
FAM179A	FAM179A	4.02234E+00	5.34E-06			
DNAAF1	DNAAF1	4.01403E+00	5.88E-13	Unclassified	BrainSpLMD|123872	OMIM|613190;HPO|123872|Absent inner dynein arms, Absent outer dynein arms, Autosomal recessive inheritance, Bronchiectasis, Ciliary dyskinesia, Infertility, Recurrent bronchitis, Recurrent otitis media, Recurrent respiratory infections, Sinusitis, Situs inversus totalis
WDR78	WDR78	3.98998E+00	9.55E-15	Unclassified	BrainSpLMD|79819;Eurexp|euxassay_014122|choroid invagination, choroid plexus, floor plate, floorplate, olfactory, roof plate	
TPD52L1	TPD52L1	3.98828E+00	7.92E-09	Unclassified	BrainSpLMD|7164;Eurexp|euxassay_013576|choroid plexus, otic capsule, petrous part, roof plate;BrainSpMouseDev|21744	OMIM|604069
ADAMTS12	ADAMTS12	3.96609E+00	0.000652656	Metallo protease	BrainSpLMD|81792;Eurexp|euxassay_007605|clavicle, femur, fibula, floorplate, lip, mandible, maxilla, meninges, rib, skeletal muscle, submandibular gland primordium, tibia	OMIM|606184
C9orf116	C9orf116	3.95310E+00	4.22E-12	Unclassified	BrainSpLMD|138162	OMIM|614502
SLC4A5	SLC4A5	3.90650E+00	2.60E-10	Integral membrane protein	BrainSpLMD|57835;Eurexp|euxassay_013237|choroid plexus	OMIM|606757
EFCAB1	EFCAB1	3.88816E+00	6.99E-15	Calcium binding protein	BrainSpLMD|79645;Eurexp|euxassay_008521|4th ventricle, choroid plexus, ventricular layer	
SAMD15	SAMD15	3.88532E+00	1.44E-05	Unclassified		
DNAH7	DNAH7	3.87925E+00	3.13E-09	Motor protein	BrainSpLMD|56171;Eurexp|euxassay_014217|dorsal root ganglion, facial VII, forebrain, glossopharyngeal IX, hindbrain, midbrain, neural retina, spinal cord, trigeminal V, vagus X, vestibulocochlear VIII	OMIM|610061
C20orf26	C20orf26	3.87135E+00	1.17E-09			
C15orf26	C15orf26	3.86742E+00	0.000164427			
VWA3A	VWA3A	3.83576E+00	7.21E-12	Unclassified	BrainSpLMD|146177;Eurexp|euxassay_008072|4th ventricle, choroid plexus	
SLC7A8	SLC7A8	3.83565E+00	3.55E-13	Membrane transport protein	BrainSpLMD|23428;Eurexp|euxassay_008218|renal/urinary system	OMIM|604235
LRRC6	LRRC6	3.83081E+00	4.86E-12	Unclassified	BrainSpLMD|23639	OMIM|614930;HPO|23639|Absent inner and outer dynein arms, Autosomal recessive inheritance, Bronchiectasis, Chronic bronchitis, Ciliary dyskinesia, Immotile cilia, Nasal polyposis, Recurrent otitis media, Recurrent respiratory infections, Recurrent sinusitis, Reduced sperm motility, Respiratory insufficiency due to defective ciliary clearance, Rhinitis, Situs inversus totalis
C9orf24	C9orf24	3.82932E+00	1.85E-13	Unclassified	BrainSpLMD|84688;Eurexp|euxassay_014364|Meckel's cartilage, axial skeleton, basioccipital bone, basisphenoid bone, clavicle, femur, fibula, humerus, hyoid bone, metacarpus, orbito-sphenoid, otic capsule, pelvic girdle, petrous part, phalanx, radius, rib, scapula, tarsus, tibia, turbinate bones, vault of skull	
TEKT1	TEKT1	3.82811E+00	6.23E-11	Structural protein	BrainSpLMD|83659	OMIM|609002
ABCA4	ABCA4	3.81332E+00	2.42E-05	ATPase	BrainSpLMD|24	OMIM|601691;HPO|24|Abnormal electroretinogram, Abnormality of color vision, Abnormality of macular pigmentation, Abnormality of retinal pigmentation, Abnormality of the choroid, Abnormality of the fovea, Abnormality of the retinal vasculature, Abnormality of the testis, Abnormality of visual evoked potentials, Anteverted nares, Aplasia/Hypoplasia of the macula, Attenuation of retinal blood vessels, Atypical scarring of skin, Autosomal recessive inheritance, Blindness, Bone spicule pigmentation of the retina, Cataract, Central scotoma, Conductive hearing impairment, Cone/cone-rod dystrophy, Constriction of peripheral visual field, Glaucoma, Hyperinsulinemia, Hypogonadism, Hypoplasia of penis, Intellectual disability, Keratoconus, Macular degeneration, Nyctalopia, Nystagmus, Obesity, Ophthalmoplegia, Optic atrophy, Optic disc pallor, Paroxysmal involuntary eye movements, Photophobia, Progressive night blindness, Reduced visual acuity, Retinal pigment epithelial atrophy, Retinal pigment epithelial mottling, Retinal thinning, Retinitis pigmentosa inversa, Rod-cone dystrophy, Sensorineural hearing impairment, Visual impairment, Visual loss, Wide nasal bridge, Yellow/white lesions of the macula
PRND	PRND	3.80918E+00	1.75E-07	Unclassified	BrainSpLMD|23627;Eurexp|euxassay_012638|hindgut, mesenchyme, midgut, stomach, ventricle	OMIM|604263
LRRIQ1	LRRIQ1	3.80853E+00	1.22E-13	Unclassified	BrainSpLMD|84125	
RIBC2	RIBC2	3.79982E+00	3.67E-09	Unclassified	BrainSpLMD|26150;Eurexp|euxassay_011227|clavicle, diaphragm, exoccipital bone, femur, humerus, ilio-psoas, intervertebral disc, mandible, maxilla, mesenchyme, orbito-sphenoid, rib, scapula, vault of skull, vertebral cartilage condensation, wall	
C9orf117	C9orf117	3.78836E+00	8.84E-09			
WDR93	WDR93	3.78374E+00	1.15E-06	Unclassified	BrainSpLMD|56964	SFARI||Autism, 5 - Hypothesized but untested
CALML4	CALML4	3.77196E+00	2.86E-13	Calcium binding protein	BrainSpLMD|91860;Eurexp|euxassay_002512|choroid fissure, choroid plexus, lateral recess	
SLC13A4	SLC13A4	3.76763E+00	2.27E-05	Membrane transport protein	BrainSpLMD|26266;Eurexp|euxassay_019711|choroid plexus, lung, urethra	OMIM|604309
ATG9B	ATG9B	3.73949E+00	2.20E-05	Unclassified	BrainSpLMD|285973	OMIM|612205
CGNL1	CGNL1	3.73831E+00	1.93E-11	Unclassified	BrainSpLMD|84952;Eurexp|euxassay_012420|molar, sublingual gland primordium	SFARI||Autism, 3 - Suggestive evidence;OMIM|607856
C11orf70	C11orf70	3.73276E+00	4.59E-09	Unclassified	BrainSpLMD|85016	
DCDC2	DCDC2	3.72079E+00	1.38E-05	Unclassified	BrainSpLMD|51473;Eurexp|euxassay_004609|calyces, choroid plexus, lateral recess, mantle layer, pancreas, renal/urinary system	OMIM|605755;HPO|51473|Autosomal recessive inheritance, Bile duct proliferation, Biliary cirrhosis, Cholestasis, Cirrhosis, Elevated hepatic transaminases, Hepatic fibrosis, Hepatomegaly, Infantile onset, Jaundice, Nephronophthisis, Portal hypertension, Progressive, Pruritus, Sclerosing cholangitis, Sensorineural hearing impairment, Splenomegaly, Stage 5 chronic kidney disease
C2orf40	C2orf40	3.71897E+00	1.03E-09	Unclassified	BrainSpLMD|84417;Eurexp|euxassay_005368|4th ventricle, choroid plexus, clavicle, cranium, humerus, rib, scapula, trachea, ventricular layer	OMIM|611752
SLC16A10	SLC16A10	3.71395E+00	0	Membrane transport protein	BrainSpLMD|117247;Eurexp|euxassay_010493|choroid plexus, lobe, vibrissa	OMIM|607550
C4orf22	C4orf22	3.69658E+00	2.67E-06	Unclassified	BrainSpLMD|255119	
VAT1L	VAT1L	3.67354E+00	1.53E-12	Unclassified	BrainSpLMD|57687;Eurexp|euxassay_004685|adenohypophysis, body-wall mesenchyme, cervical, cervico-thoracic, choroid plexus, dorsal root ganglion, facial VII, glossopharyngeal IX, head mesenchyme, lateral recess, mantle layer, marginal layer, mesenchyme, thoracic, trigeminal V, vagus X, ventral grey horn, ventricular layer, vibrissa;BrainSpMouseDev|92920	
KCNJ13	KCNJ13	3.63095E+00	1.09E-10	Inward rectifier channel	BrainSpLMD|3769	OMIM|603208;HPO|3769|Abnormal electroretinogram, Abnormality of neuronal migration, Abnormality of retinal pigmentation, Abnormality of the optic disc, Aplasia/Hypoplasia of the cerebellar vermis, Autosomal dominant inheritance, Autosomal recessive inheritance, Cataract, Encephalocele, Hemiplegia/hemiparesis, Keratoconus, Muscular hypotonia, Nyctalopia, Nystagmus, Optic disc pallor, Photophobia, Reduced visual acuity, Seizures, Severe visual impairment, Visual impairment, Vitreoretinal degeneration
C4orf47	C4orf47	3.63028E+00	4.91E-10			
TACR3	TACR3	3.62141E+00	1.03E-05	G protein coupled receptor	BrainSpLMD|6870;Eurexp|euxassay_018096|cortex, testis;BrainSpMouseDev|21099	OMIM|162332;HPO|6870|Abnormality of body height, Abnormality of the voice, Absence of pubertal development, Absence of secondary sex characteristics, Anosmia, Anterior hypopituitarism, Anxiety, Autosomal recessive inheritance, Breast hypoplasia, Cryptorchidism, Decreased fertility, Decreased testicular size, Decreased testosterone in males, Delayed puberty, Delayed skeletal maturation, Depressivity, Erectile abnormalities, Eunuchoid habitus, Female hypogonadism, Gynecomastia, Hypogonadotrophic hypogonadism, Hypoplasia of the ovary, Hypoplasia of the uterus, Hyposmia, Hypothalamic gonadotropin-releasing hormone deficiency, Impotence, Increased female libido, Male hypogonadism, Micropenis, Microphallus, Non-obstructive azoospermia, Osteopenia, Osteoporosis, Primary amenorrhea, Reduced bone mineral density, Secondary amenorrhea, Sparse body hair, Wide intermamillary distance
GALNT18	GALNT18	3.61574E+00	0.000124793	Unclassified	BrainSpLMD|374378;Eurexp|euxassay_001578|axial skeleton, basisphenoid bone, foregut-midgut junction, hindgut, limb, midgut, oesophagus, olfactory, oral epithelium, otic capsule, pharyngo-tympanic tube, stomach, trigeminal V, turbinate	OMIM|615136
ZBBX	ZBBX	3.60844E+00	1.11E-15	Unclassified	BrainSpLMD|79740	
FAH	FAH	3.59446E+00	0.000345172	Enzyme: Hydrolase	BrainSpLMD|2184;Eurexp|euxassay_004587|dorsal root ganglion, facial VII, fundus region, glossopharyngeal IX, mantle layer, trigeminal V	OMIM|613871;HPO|2184|Abnormal bleeding, Abnormality of coagulation, Abnormality of the abdominal wall, Acute hepatic failure, Ascites, Autosomal recessive inheritance, Cirrhosis, Elevated alpha-fetoprotein, Elevated hepatic transaminases, Elevated urinary delta-aminolevulinic acid, Enlarged kidney, Episodic peripheral neuropathy, Failure to thrive, Gastrointestinal hemorrhage, Generalized aminoaciduria, Glomerulosclerosis, Hepatocellular carcinoma, Hepatomegaly, Hypermethioninemia, Hypertrophic cardiomyopathy, Hypertyrosinemia, Hypoglycemia, Hypophosphatemic rickets, Nephrocalcinosis, Pancreatic islet-cell hyperplasia, Paralytic ileus, Periodic paralysis, Renal Fanconi syndrome, Renal insufficiency, Splenomegaly
PLTP	PLTP	3.59319E+00	1.23E-10	Transport/cargo protein	BrainSpLMD|5360	OMIM|172425
GRM8	GRM8	3.58277E+00	3.31E-08	G protein coupled receptor	BrainSpLMD|2918;Eurexp|euxassay_002446|dorsal root ganglion, mantle layer;BrainSpMouseDev|14599	SFARI||Autism, 6 - Evidence does not support role;OMIM|601116
CCDC19	CCDC19	3.57744E+00	4.67E-08			
SLC38A11	SLC38A11	3.56057E+00	2.80E-13	Transport/cargo protein	BrainSpLMD|151258	OMIM|616526
TPBG	TPBG	3.55646E+00	1.69E-08	Integral membrane protein	BrainSpLMD|7162;Eurexp|euxassay_000218|cortex, drainage component, floorplate, fundus region, lateral wall, mantle layer, pelvis, pineal primordium, roof plate, thalamus, ureter, ventricular layer	OMIM|190920
RBM47	RBM47	3.54059E+00	6.22E-14	RNA binding protein	BrainSpLMD|54502;Eurexp|euxassay_004545|Meckel's cartilage, adrenal gland, bladder, calyces, choroid plexus, foregut-midgut junction, hindgut, lateral recess, loop, lung, midgut, olfactory, pancreas, pelvis, rectum, respiratory, stomach, submandibular gland primordium, thymus primordium, urethra	
SPATA17	SPATA17	3.53560E+00	7.32E-09	Unclassified	BrainSpLMD|128153	OMIM|611032
DLEC1	DLEC1	3.52174E+00	5.45E-06	Unclassified	BrainSpLMD|9940	OMIM|604050;HPO|9940|Abnormality of the voice, Alveolar cell carcinoma, Autosomal dominant inheritance, Autosomal recessive inheritance, Chest pain, Clinodactyly of the 5th toe, Cough, Esophageal carcinoma, Feeding difficulties in infancy, Nausea and vomiting, Squamous cell carcinoma
